branch_office,month_tz,day_tz,hour_tz,tiempodeses,prediccion
1,11,8,21,0,FALSE
2,11,11,15,20101,TRUE
3,11,2,22,0,FALSE
3,11,13,22,0,FALSE
1,11,29,8,4616,TRUE
1,11,1,14,53,TRUE
1,11,30,16,472,TRUE
3,11,29,14,0,FALSE
3,11,30,7,0,FALSE
3,11,4,21,0,FALSE
3,11,16,9,0,FALSE
1,11,16,9,0,FALSE
3,11,16,20,0,FALSE
3,11,9,12,2754,TRUE
2,11,15,14,12026,TRUE
2,11,23,21,0,FALSE
1,11,30,10,0,FALSE
1,10,31,17,0,FALSE
1,11,30,14,11753,TRUE
1,11,1,16,6428,TRUE
2,11,17,13,205,TRUE
1,11,16,17,0,FALSE
1,11,14,19,0,FALSE
1,11,14,11,22,FALSE
2,11,28,21,25968,TRUE
1,11,12,10,164,TRUE
3,11,19,18,525,TRUE
3,11,10,11,0,FALSE
1,11,1,13,92,TRUE
1,10,26,7,0,FALSE
1,11,6,9,0,FALSE
3,11,14,20,0,FALSE
3,11,14,7,0,FALSE
2,11,4,14,13910,TRUE
3,11,8,14,0,FALSE
3,11,16,5,0,FALSE
1,11,5,1,59,FALSE
1,11,7,16,0,FALSE
3,11,9,14,0,FALSE
3,11,15,19,0,FALSE
3,11,28,11,1760,TRUE
1,11,15,22,0,FALSE
1,11,12,11,0,FALSE
1,11,30,11,322,TRUE
1,11,7,14,1845,TRUE
1,10,27,19,9,FALSE
1,11,24,16,0,FALSE
1,11,16,6,5686,TRUE
3,11,24,7,0,FALSE
1,11,9,21,0,FALSE
1,10,26,15,0,FALSE
1,11,11,13,0,FALSE
3,11,10,6,0,FALSE
3,11,8,23,0,FALSE
1,11,12,14,16,FALSE
3,11,24,8,0,FALSE
3,11,5,23,0,FALSE
1,11,14,12,4147,TRUE
2,11,6,16,983,TRUE
1,11,3,20,0,FALSE
1,11,8,10,0,FALSE
1,11,28,0,0,FALSE
3,11,16,15,0,FALSE
1,11,17,0,942,TRUE
1,10,31,16,0,FALSE
3,11,16,8,38,FALSE
1,10,28,16,844,TRUE
1,11,7,19,0,FALSE
3,11,29,18,0,FALSE
1,10,31,16,336,TRUE
1,11,5,15,0,FALSE
3,11,12,10,1278,TRUE
1,11,14,22,0,FALSE
1,10,26,14,0,FALSE
3,11,23,22,57,FALSE
1,11,17,16,0,FALSE
2,11,5,14,4128,TRUE
2,11,7,15,1791,TRUE
3,11,4,4,0,FALSE
1,11,10,14,0,FALSE
1,11,10,10,0,FALSE
1,11,12,11,0,FALSE
1,11,11,23,0,FALSE
2,11,29,18,0,FALSE
3,11,5,13,0,FALSE
3,11,16,7,0,FALSE
1,11,8,9,0,FALSE
3,11,19,17,0,FALSE
3,11,10,9,0,FALSE
1,11,13,10,24295,TRUE
1,11,2,12,0,FALSE
1,11,3,19,0,FALSE
1,11,12,22,0,FALSE
3,11,7,13,208,TRUE
1,11,4,13,14,FALSE
1,11,6,12,7790,TRUE
2,11,8,14,0,FALSE
1,11,16,13,683,TRUE
2,11,29,10,32260,TRUE
1,11,4,19,0,FALSE
3,11,12,15,0,FALSE
2,11,9,14,150,TRUE
3,11,16,18,0,FALSE
1,11,8,13,0,FALSE
1,11,8,14,18140,TRUE
3,11,12,15,0,FALSE
1,11,17,6,0,FALSE
2,11,3,17,0,FALSE
1,11,8,7,0,FALSE
1,10,28,18,0,FALSE
1,10,30,20,1406,TRUE
3,11,30,10,1791,TRUE
1,11,7,20,1884,TRUE
1,11,12,18,119,TRUE
1,11,23,20,0,FALSE
3,11,24,15,2528,TRUE
3,11,9,10,0,FALSE
3,11,3,6,0,FALSE
3,11,24,7,0,FALSE
1,11,15,17,81,TRUE
1,11,27,13,6,FALSE
3,11,12,14,0,FALSE
1,11,5,16,0,FALSE
1,11,14,17,0,FALSE
1,10,27,7,0,FALSE
3,11,29,22,0,FALSE
3,11,12,19,915,TRUE
3,11,27,18,678,TRUE
1,11,7,9,0,FALSE
3,11,29,8,0,FALSE
3,11,15,10,41,FALSE
1,10,27,21,4123,TRUE
3,11,6,18,4602,TRUE
3,11,14,9,0,FALSE
1,11,3,7,0,FALSE
3,11,5,21,8855,TRUE
3,11,9,16,61,FALSE
1,10,29,12,1507,TRUE
3,11,4,20,0,FALSE
1,10,27,1,900,TRUE
1,11,11,21,1604,TRUE
1,11,9,10,21,FALSE
1,11,15,20,0,FALSE
2,11,28,12,12264,TRUE
2,11,9,14,3175,TRUE
2,11,16,18,0,FALSE
1,10,25,18,30060,TRUE
3,11,8,8,3910,TRUE
1,11,10,8,58,FALSE
3,11,23,19,0,FALSE
1,10,27,15,809,TRUE
3,11,12,17,940,TRUE
3,11,7,16,184,TRUE
3,11,27,14,0,FALSE
3,11,7,19,0,FALSE
3,11,29,19,153,TRUE
3,11,7,12,0,FALSE
3,11,2,15,137,TRUE
1,11,4,13,0,FALSE
1,11,24,15,62632,TRUE
3,11,16,7,0,FALSE
3,11,10,15,0,FALSE
3,11,9,8,0,FALSE
3,11,10,7,11627,TRUE
2,11,8,15,19132,TRUE
1,11,4,7,0,FALSE
3,11,14,6,0,FALSE
1,11,23,18,14668,TRUE
1,11,13,13,10800,TRUE
1,10,30,20,0,FALSE
3,11,16,23,70,TRUE
1,11,8,17,0,FALSE
1,11,1,9,43,FALSE
2,11,11,14,3624,TRUE
3,11,13,0,0,FALSE
3,11,9,8,0,FALSE
1,11,17,9,0,FALSE
1,11,12,18,637,TRUE
1,11,3,15,0,FALSE
1,11,7,18,0,FALSE
3,11,9,12,0,FALSE
3,11,5,20,0,FALSE
1,11,29,18,0,FALSE
1,10,27,8,0,FALSE
2,11,5,4,0,FALSE
1,11,12,18,0,FALSE
1,11,16,22,3472,TRUE
1,11,24,14,0,FALSE
1,11,9,16,32,FALSE
1,10,28,20,18,FALSE
1,10,29,0,628,TRUE
3,11,5,17,0,FALSE
1,11,16,22,0,FALSE
1,11,5,10,0,FALSE
2,11,24,8,0,FALSE
1,11,17,0,0,FALSE
2,11,6,15,0,FALSE
1,11,12,18,35,FALSE
3,11,27,15,2482,TRUE
1,10,29,1,0,FALSE
1,10,28,0,0,FALSE
3,11,29,23,0,FALSE
1,10,26,20,0,FALSE
1,11,9,21,0,FALSE
1,11,15,15,41338,TRUE
3,11,9,13,0,FALSE
2,11,8,17,59,FALSE
1,11,27,14,2644,TRUE
3,11,8,9,0,FALSE
3,11,19,14,4955,TRUE
1,11,15,20,0,FALSE
2,11,3,22,0,FALSE
2,11,11,14,1668,TRUE
1,10,27,23,33,FALSE
1,11,7,14,0,FALSE
1,11,8,9,1942,TRUE
3,11,5,10,0,FALSE
3,11,28,21,3501,TRUE
2,11,17,9,41,FALSE
1,11,1,9,43,FALSE
1,10,27,9,0,FALSE
1,10,28,16,0,FALSE
1,11,7,7,0,FALSE
3,11,14,6,215,TRUE
3,11,16,19,22895,TRUE
3,11,11,13,0,FALSE
1,10,26,18,48,FALSE
1,10,27,10,30,FALSE
2,11,28,12,113,TRUE
3,11,15,16,101,TRUE
3,11,11,18,0,FALSE
1,10,30,0,290,TRUE
1,11,27,20,0,FALSE
2,11,5,15,2657,TRUE
3,11,10,9,0,FALSE
3,11,24,0,0,FALSE
1,11,3,8,224,TRUE
2,11,4,8,644,TRUE
3,11,5,17,1334,TRUE
3,11,4,8,372,TRUE
1,11,5,8,0,FALSE
3,11,19,13,0,FALSE
3,11,12,13,0,FALSE
2,11,7,7,1339,TRUE
1,11,29,19,0,FALSE
3,11,3,9,0,FALSE
2,11,8,9,9907,TRUE
3,11,27,13,0,FALSE
3,11,6,19,0,FALSE
3,11,12,13,1561,TRUE
3,11,9,18,0,FALSE
1,10,29,20,0,FALSE
1,11,6,13,2166,TRUE
1,11,24,2,62632,TRUE
3,11,2,15,0,FALSE
1,11,3,11,0,FALSE
1,11,16,10,0,FALSE
3,11,9,13,0,FALSE
1,11,10,9,2633,TRUE
3,11,4,6,171,TRUE
3,11,15,10,1312,TRUE
1,10,30,19,1351,TRUE
1,11,1,18,0,FALSE
1,11,4,13,0,FALSE
3,11,6,1,7706,TRUE
1,10,26,21,46,TRUE
3,11,8,13,0,FALSE
1,10,28,7,460,TRUE
3,11,16,19,0,FALSE
1,11,8,1,16590,TRUE
3,11,7,6,16,FALSE
3,11,9,9,0,FALSE
1,11,15,23,0,FALSE
1,11,10,9,0,FALSE
3,11,7,8,0,FALSE
1,11,4,15,18050,TRUE
1,11,24,15,0,FALSE
1,10,29,9,0,FALSE
1,11,7,11,0,FALSE
3,11,6,16,0,FALSE
1,11,10,8,0,FALSE
1,11,8,15,2839,TRUE
3,11,29,17,0,FALSE
1,11,23,16,0,FALSE
3,11,10,15,0,FALSE
1,11,8,5,0,FALSE
1,11,15,10,0,FALSE
1,11,2,6,22352,TRUE
1,11,13,19,60,TRUE
3,11,16,9,0,FALSE
1,11,11,15,0,FALSE
1,11,13,15,0,FALSE
2,11,9,17,279,TRUE
1,11,5,8,9,FALSE
1,11,30,10,6,FALSE
1,11,23,17,0,FALSE
3,11,3,19,0,FALSE
1,11,16,7,0,FALSE
1,11,24,9,975,TRUE
1,10,29,15,488,TRUE
2,11,24,2,7065,TRUE
3,11,9,12,0,FALSE
3,11,27,14,0,FALSE
3,11,2,16,1138,TRUE
3,11,28,14,0,FALSE
1,11,8,22,2879,TRUE
1,11,14,16,122,TRUE
2,11,29,14,310,TRUE
3,11,4,15,0,FALSE
3,11,24,8,0,FALSE
1,11,6,11,0,FALSE
1,11,16,13,0,FALSE
3,11,13,22,0,FALSE
3,11,28,22,0,FALSE
1,11,28,10,3128,TRUE
3,11,16,15,1770,TRUE
1,11,10,14,0,FALSE
2,11,3,18,0,FALSE
3,11,30,8,0,FALSE
2,11,12,4,0,FALSE
1,11,8,16,18,FALSE
3,11,15,8,0,FALSE
3,11,11,19,0,FALSE
3,11,7,18,0,FALSE
3,11,3,15,11099,TRUE
1,11,17,9,0,FALSE
1,11,4,14,0,FALSE
1,11,29,8,2815,TRUE
3,11,6,12,0,FALSE
3,11,13,5,0,FALSE
3,11,24,13,1540,TRUE
1,11,11,15,0,FALSE
3,11,8,14,585,TRUE
1,11,2,15,0,FALSE
3,11,15,17,3228,TRUE
1,10,27,13,0,FALSE
3,11,5,15,0,FALSE
3,11,9,7,0,FALSE
3,11,24,13,0,FALSE
1,11,5,17,0,FALSE
1,11,1,14,26,FALSE
3,11,16,10,0,FALSE
2,11,15,21,32281,TRUE
1,11,9,12,0,FALSE
2,11,8,7,0,FALSE
3,11,28,19,0,FALSE
1,10,31,16,0,FALSE
1,11,15,10,7511,TRUE
1,11,30,12,0,FALSE
1,11,24,14,25094,TRUE
3,11,11,16,0,FALSE
1,11,12,20,1147,TRUE
1,10,29,16,6905,TRUE
3,11,10,17,221,TRUE
3,11,5,15,0,FALSE
1,11,7,9,0,FALSE
1,11,4,21,0,FALSE
2,11,29,9,0,FALSE
3,11,8,7,0,FALSE
1,11,6,22,0,FALSE
1,10,28,15,0,FALSE
1,10,28,12,0,FALSE
3,11,14,15,0,FALSE
3,11,12,22,17163,TRUE
1,11,27,14,12425,TRUE
1,10,31,23,8684,TRUE
1,11,9,18,0,FALSE
3,11,14,9,0,FALSE
2,11,16,19,0,FALSE
1,10,26,20,0,FALSE
1,10,31,3,64448,TRUE
3,11,11,14,656,TRUE
1,11,23,16,0,FALSE
3,11,14,14,0,FALSE
3,11,2,7,0,FALSE
3,11,15,18,0,FALSE
3,11,15,17,0,FALSE
3,11,13,12,0,FALSE
3,11,11,13,109,TRUE
1,11,23,17,0,FALSE
1,11,2,11,869,TRUE
3,11,9,13,0,FALSE
3,11,8,16,1827,TRUE
1,11,7,22,0,FALSE
3,11,14,22,2661,TRUE
3,11,17,9,0,FALSE
1,10,27,10,1426,TRUE
3,11,12,9,3526,TRUE
2,11,13,15,0,FALSE
1,10,29,14,0,FALSE
2,11,10,10,0,FALSE
3,11,30,10,0,FALSE
3,11,7,7,0,FALSE
1,11,5,10,98,TRUE
3,11,6,19,0,FALSE
3,11,4,19,0,FALSE
1,11,4,22,30,FALSE
1,11,4,15,0,FALSE
3,11,16,10,0,FALSE
1,10,30,16,1378,TRUE
1,11,28,13,0,FALSE
2,11,12,21,29559,TRUE
1,10,27,23,214,TRUE
3,11,8,6,0,FALSE
1,11,1,20,0,FALSE
1,11,29,13,0,FALSE
1,11,17,11,231,TRUE
3,11,2,15,10374,TRUE
1,11,3,11,0,FALSE
1,11,3,18,0,FALSE
3,11,28,11,15536,TRUE
3,11,28,13,0,FALSE
1,10,28,13,38,FALSE
3,11,15,7,0,FALSE
1,10,28,19,0,FALSE
3,11,13,18,0,FALSE
3,11,24,17,155,TRUE
1,11,13,8,0,FALSE
1,11,7,22,0,FALSE
3,11,10,8,4362,TRUE
2,11,14,7,61845,TRUE
3,11,28,19,0,FALSE
2,11,13,0,0,FALSE
3,11,9,14,782,TRUE
3,11,23,14,12,FALSE
1,10,29,7,0,FALSE
1,10,31,19,0,FALSE
3,11,28,8,0,FALSE
3,11,14,4,48411,TRUE
3,11,5,17,0,FALSE
2,11,11,15,320,TRUE
1,11,24,4,23221,TRUE
1,11,10,8,0,FALSE
1,11,2,9,1553,TRUE
2,11,29,9,0,FALSE
3,11,16,17,0,FALSE
2,11,9,15,397,TRUE
1,11,15,17,112,TRUE
3,11,14,21,0,FALSE
3,11,10,13,6467,TRUE
2,11,5,20,3321,TRUE
1,11,15,11,1035,TRUE
1,11,14,17,0,FALSE
1,10,31,17,0,FALSE
3,11,24,10,0,FALSE
3,11,10,10,0,FALSE
1,10,31,6,17,FALSE
3,11,9,22,0,FALSE
3,11,14,0,0,FALSE
3,11,3,19,15879,TRUE
1,11,4,15,0,FALSE
3,11,8,15,640,TRUE
3,11,3,20,67,TRUE
1,11,4,8,32435,TRUE
1,10,30,19,0,FALSE
3,11,3,8,9,FALSE
3,11,29,13,12886,TRUE
3,11,15,8,0,FALSE
1,11,2,19,100,TRUE
1,10,28,9,0,FALSE
3,11,28,9,0,FALSE
1,10,27,18,119,TRUE
1,11,8,12,1105,TRUE
1,10,28,15,0,FALSE
1,11,12,15,0,FALSE
2,11,29,14,1502,TRUE
1,10,26,21,2939,TRUE
3,11,2,12,0,FALSE
3,11,3,19,31,FALSE
1,10,28,14,0,FALSE
3,11,8,13,0,FALSE
3,11,10,9,0,FALSE
3,11,5,3,1757,TRUE
2,11,28,23,1071,TRUE
3,11,8,11,0,FALSE
2,11,4,15,48,TRUE
3,11,12,11,54,FALSE
3,11,3,13,0,FALSE
1,11,9,13,0,FALSE
3,11,7,12,0,FALSE
1,11,8,16,0,FALSE
1,10,31,15,517,TRUE
1,10,28,22,0,FALSE
2,11,11,15,6356,TRUE
1,11,16,12,11,FALSE
1,11,19,15,2091,TRUE
3,11,29,19,1526,TRUE
3,11,16,9,1324,TRUE
1,11,7,8,0,FALSE
3,11,29,6,605,TRUE
1,11,1,21,1851,TRUE
3,11,23,21,0,FALSE
1,11,8,22,0,FALSE
1,11,6,14,0,FALSE
1,10,31,1,419,TRUE
1,11,14,13,0,FALSE
2,11,19,15,10340,TRUE
3,11,8,8,0,FALSE
1,11,7,17,0,FALSE
1,11,16,12,0,FALSE
1,11,14,2,62274,TRUE
1,11,4,6,64439,TRUE
3,11,28,12,0,FALSE
3,11,11,17,0,FALSE
1,11,9,13,0,FALSE
1,11,9,14,485,TRUE
3,11,13,12,0,FALSE
1,11,2,12,0,FALSE
1,11,12,14,10821,TRUE
1,11,1,9,0,FALSE
1,10,30,11,140,TRUE
3,11,16,18,0,FALSE
1,10,28,17,0,FALSE
1,10,28,11,1678,TRUE
3,11,16,8,0,FALSE
3,11,28,11,0,FALSE
1,11,11,14,0,FALSE
3,11,13,17,0,FALSE
1,11,7,11,165,TRUE
1,11,14,14,23292,TRUE
1,10,27,7,0,FALSE
2,11,4,20,152,TRUE
1,11,23,23,0,FALSE
3,11,29,19,0,FALSE
1,11,28,15,0,FALSE
1,11,29,22,3027,TRUE
1,11,15,20,0,FALSE
3,11,10,7,0,FALSE
1,11,9,12,111,TRUE
3,11,14,14,45,FALSE
3,11,16,19,0,FALSE
1,11,16,12,0,FALSE
1,11,13,13,62548,TRUE
3,11,16,14,0,FALSE
2,11,27,14,5123,TRUE
3,11,6,19,5996,TRUE
2,11,13,16,0,FALSE
3,11,2,19,0,FALSE
1,11,11,17,239,TRUE
1,11,17,10,0,FALSE
3,11,29,3,0,FALSE
1,11,24,13,15,FALSE
1,11,30,13,539,TRUE
1,11,30,16,0,FALSE
2,11,4,10,0,FALSE
1,11,5,19,35,FALSE
3,11,16,21,0,FALSE
1,11,9,21,106,TRUE
1,11,10,9,9431,TRUE
3,11,4,17,762,TRUE
3,11,3,22,15018,TRUE
1,11,27,18,0,FALSE
1,11,28,20,0,FALSE
3,11,11,14,0,FALSE
1,11,17,17,0,FALSE
1,11,29,9,748,TRUE
3,11,9,11,1492,TRUE
1,11,13,19,0,FALSE
1,11,1,17,0,FALSE
1,11,19,16,190,TRUE
1,11,24,11,959,TRUE
3,11,14,12,0,FALSE
2,11,9,17,0,FALSE
1,10,27,9,0,FALSE
3,11,15,15,0,FALSE
1,11,16,20,0,FALSE
3,11,7,22,0,FALSE
3,11,24,7,0,FALSE
3,11,23,15,12041,TRUE
1,11,8,16,1033,TRUE
2,11,19,18,0,FALSE
3,11,7,17,0,FALSE
3,11,4,22,0,FALSE
1,11,17,8,0,FALSE
3,11,4,18,0,FALSE
1,11,15,19,0,FALSE
3,11,5,22,0,FALSE
3,11,4,6,0,FALSE
1,10,28,10,5566,TRUE
3,11,4,16,0,FALSE
1,11,2,7,974,TRUE
1,11,7,10,0,FALSE
2,11,7,19,0,FALSE
3,11,9,18,631,TRUE
3,11,28,19,5526,TRUE
1,11,7,23,0,FALSE
3,11,5,8,52,FALSE
1,10,31,15,59,FALSE
1,11,17,11,15325,TRUE
1,11,2,16,3575,TRUE
1,11,11,17,1610,TRUE
2,11,10,14,0,FALSE
3,11,28,10,3041,TRUE
1,10,29,14,0,FALSE
1,10,28,15,0,FALSE
3,11,9,0,1390,TRUE
2,11,28,16,0,FALSE
1,11,6,4,12020,TRUE
1,11,24,14,0,FALSE
3,11,14,15,0,FALSE
1,11,24,16,0,FALSE
3,11,17,11,0,FALSE
1,11,4,16,0,FALSE
2,11,12,7,2610,TRUE
1,11,10,15,73,TRUE
3,11,24,9,0,FALSE
2,11,3,15,0,FALSE
1,11,15,10,1663,TRUE
3,11,29,8,0,FALSE
1,11,27,18,0,FALSE
1,11,6,12,1204,TRUE
1,11,30,14,0,FALSE
1,11,6,21,0,FALSE
1,11,10,3,62634,TRUE
1,11,3,23,0,FALSE
3,11,15,6,0,FALSE
1,10,26,23,64,TRUE
1,11,3,16,1909,TRUE
1,11,1,19,0,FALSE
3,11,23,21,0,FALSE
3,11,23,19,0,FALSE
1,11,9,9,46,FALSE
3,11,2,12,0,FALSE
2,11,8,20,6,FALSE
1,11,8,23,0,FALSE
3,11,9,10,0,FALSE
1,11,7,14,383,TRUE
3,11,4,7,1580,TRUE
2,11,5,21,0,FALSE
1,11,29,12,2843,TRUE
1,11,1,18,52,FALSE
3,11,30,12,0,FALSE
1,11,8,10,0,FALSE
3,11,28,19,3235,TRUE
3,11,3,18,0,FALSE
1,10,26,14,0,FALSE
3,11,13,17,1628,TRUE
3,11,4,16,0,FALSE
1,11,1,11,0,FALSE
3,11,4,8,0,FALSE
3,11,28,12,0,FALSE
3,11,9,6,0,FALSE
1,10,28,20,0,FALSE
3,11,2,12,0,FALSE
3,11,5,18,0,FALSE
1,11,5,21,0,FALSE
1,11,9,16,46,FALSE
1,10,29,16,0,FALSE
3,11,13,15,0,FALSE
1,10,26,20,0,FALSE
1,11,8,16,0,FALSE
1,11,16,21,0,FALSE
1,11,1,20,7302,TRUE
1,11,6,16,285,TRUE
1,11,8,7,0,FALSE
3,11,12,6,0,FALSE
3,11,17,14,854,TRUE
1,11,3,17,0,FALSE
2,11,9,8,2681,TRUE
3,11,15,12,0,FALSE
3,11,4,17,0,FALSE
1,10,30,13,0,FALSE
3,11,15,18,401,TRUE
1,11,29,13,22241,TRUE
3,11,29,10,114,TRUE
1,10,30,12,174,TRUE
3,11,5,21,0,FALSE
3,11,9,9,0,FALSE
1,11,4,10,3363,TRUE
1,10,28,13,0,FALSE
3,11,7,17,0,FALSE
3,11,5,17,0,FALSE
1,10,28,11,3032,TRUE
1,11,7,23,6730,TRUE
3,11,9,21,0,FALSE
2,11,5,17,0,FALSE
2,11,4,10,60,FALSE
1,10,27,11,1559,TRUE
1,11,4,8,0,FALSE
3,11,30,10,360,TRUE
1,11,15,21,0,FALSE
1,11,16,8,0,FALSE
1,10,30,11,70,TRUE
1,11,6,5,9601,TRUE
2,11,23,17,0,FALSE
1,11,11,14,0,FALSE
3,11,30,7,0,FALSE
3,11,5,15,318,TRUE
3,11,7,17,0,FALSE
3,11,16,12,0,FALSE
1,11,5,4,32,FALSE
3,11,2,15,0,FALSE
3,11,3,1,1138,TRUE
3,11,30,6,0,FALSE
1,11,23,15,1620,TRUE
3,11,10,4,0,FALSE
1,11,29,21,0,FALSE
1,10,30,20,0,FALSE
3,11,7,7,9,FALSE
1,11,2,15,0,FALSE
2,11,17,11,2586,TRUE
1,11,12,13,0,FALSE
3,11,10,13,0,FALSE
3,11,5,12,9305,TRUE
1,11,5,11,2065,TRUE
1,10,31,11,0,FALSE
1,11,29,18,122,TRUE
3,11,24,8,0,FALSE
1,11,15,18,363,TRUE
3,11,13,14,27682,TRUE
1,11,13,9,1841,TRUE
3,11,10,10,0,FALSE
1,10,31,21,2271,TRUE
3,11,6,15,592,TRUE
3,11,9,11,0,FALSE
3,11,17,8,0,FALSE
1,11,9,18,22,FALSE
3,11,8,20,436,TRUE
1,10,30,17,3454,TRUE
3,11,11,12,0,FALSE
1,11,9,13,0,FALSE
1,10,30,19,0,FALSE
1,11,2,0,0,FALSE
1,11,17,6,19800,TRUE
1,10,31,15,0,FALSE
3,11,2,18,38,FALSE
3,11,29,13,0,FALSE
3,11,13,10,0,FALSE
3,11,12,10,0,FALSE
3,11,16,17,0,FALSE
3,11,24,5,0,FALSE
3,11,23,15,94,FALSE
1,11,7,12,0,FALSE
3,11,16,21,8632,TRUE
3,11,16,8,0,FALSE
1,11,14,1,0,FALSE
3,11,17,12,0,FALSE
1,11,7,2,64387,TRUE
1,11,2,1,363,TRUE
3,11,29,16,48,FALSE
1,11,27,17,35,FALSE
3,11,10,13,0,FALSE
3,11,7,12,0,FALSE
3,11,27,21,0,FALSE
1,10,31,22,2617,TRUE
1,11,24,13,0,FALSE
1,10,28,15,0,FALSE
3,11,5,9,5135,TRUE
1,11,12,16,2501,TRUE
3,11,4,20,0,FALSE
3,11,3,18,342,TRUE
3,11,12,14,8,FALSE
3,11,29,11,0,FALSE
3,11,6,14,0,FALSE
3,11,3,3,2240,TRUE
1,10,27,16,0,FALSE
3,11,16,8,0,FALSE
2,11,8,23,8874,TRUE
1,11,30,7,0,FALSE
1,11,2,9,69,FALSE
3,11,16,20,0,FALSE
1,10,30,12,0,FALSE
1,11,17,0,0,FALSE
1,10,29,9,0,FALSE
2,11,8,17,0,FALSE
3,11,24,14,0,FALSE
3,11,8,12,0,FALSE
1,11,9,11,0,FALSE
2,11,17,8,0,FALSE
3,11,2,17,66,FALSE
1,10,26,15,0,FALSE
1,10,27,22,0,FALSE
3,11,6,10,0,FALSE
2,11,8,22,8054,TRUE
1,10,28,22,210,TRUE
1,10,29,10,89,TRUE
3,11,13,14,0,FALSE
1,10,29,13,0,FALSE
2,11,8,1,91,TRUE
2,11,7,13,22035,TRUE
3,11,3,18,208,TRUE
3,11,6,11,68,FALSE
1,11,29,15,0,FALSE
3,11,10,7,0,FALSE
3,11,4,13,0,FALSE
2,11,12,17,1098,TRUE
2,11,11,18,0,FALSE
3,11,23,18,0,FALSE
1,11,14,22,0,FALSE
3,11,8,8,1079,TRUE
3,11,12,10,0,FALSE
3,11,14,13,5557,TRUE
1,11,16,6,0,FALSE
1,11,4,23,0,FALSE
1,11,7,21,0,FALSE
3,11,28,14,0,FALSE
1,11,27,19,0,FALSE
1,11,7,10,7895,TRUE
1,11,2,13,46,FALSE
1,11,1,17,0,FALSE
3,11,7,18,0,FALSE
1,11,24,16,80,TRUE
3,11,4,9,0,FALSE
3,11,17,7,0,FALSE
3,11,12,5,6564,TRUE
2,11,7,12,20205,TRUE
1,10,28,14,68043,TRUE
2,11,4,16,12,FALSE
2,11,3,15,7391,TRUE
1,11,12,17,243,TRUE
1,10,27,3,13,FALSE
1,10,31,13,0,FALSE
3,11,8,11,0,FALSE
1,11,5,15,0,FALSE
3,11,30,9,0,FALSE
3,11,28,21,0,FALSE
1,11,16,9,0,FALSE
1,10,27,16,2898,TRUE
3,11,8,7,0,FALSE
2,11,4,20,0,FALSE
2,11,3,14,0,FALSE
1,11,19,13,145,TRUE
2,11,24,14,8814,TRUE
1,11,14,20,0,FALSE
1,11,27,17,0,FALSE
1,10,28,21,372,TRUE
1,11,29,22,0,FALSE
1,11,4,23,0,FALSE
3,11,12,20,0,FALSE
1,11,4,7,0,FALSE
1,11,14,14,18943,TRUE
3,11,13,19,0,FALSE
3,11,14,13,0,FALSE
1,11,28,10,0,FALSE
2,11,16,22,0,FALSE
1,11,6,13,72,TRUE
1,11,1,16,26,FALSE
3,11,16,16,0,FALSE
1,10,25,17,0,FALSE
1,11,15,13,0,FALSE
1,11,15,23,0,FALSE
3,11,8,17,0,FALSE
1,11,8,21,0,FALSE
1,11,12,8,0,FALSE
3,11,7,17,0,FALSE
3,11,5,11,0,FALSE
1,11,30,8,0,FALSE
1,11,28,14,0,FALSE
1,11,17,15,0,FALSE
2,11,19,13,4039,TRUE
3,11,23,22,18,FALSE
1,11,30,13,147,TRUE
1,10,25,11,0,FALSE
1,10,25,15,0,FALSE
3,11,11,16,0,FALSE
3,11,2,12,558,TRUE
3,11,10,13,0,FALSE
1,11,24,12,14712,TRUE
1,10,27,18,21,FALSE
3,11,13,20,3077,TRUE
1,11,7,17,0,FALSE
1,11,23,15,0,FALSE
2,11,4,7,0,FALSE
3,11,4,13,0,FALSE
1,10,31,19,120,TRUE
3,11,5,19,144,TRUE
3,11,9,19,0,FALSE
1,11,15,8,62499,TRUE
3,11,6,16,0,FALSE
3,11,12,22,0,FALSE
3,11,5,6,0,FALSE
1,11,7,12,0,FALSE
1,10,31,13,3853,TRUE
1,11,6,16,0,FALSE
1,11,8,6,299,TRUE
1,11,30,15,0,FALSE
1,11,10,13,2,FALSE
3,11,14,17,0,FALSE
2,11,7,22,50,FALSE
1,11,7,5,18071,TRUE
1,10,29,20,696,TRUE
3,11,28,9,223,TRUE
1,10,29,7,453,TRUE
1,11,5,2,0,FALSE
1,10,31,10,978,TRUE
1,10,25,14,285,TRUE
3,11,2,7,0,FALSE
1,10,31,17,0,FALSE
3,11,9,16,0,FALSE
3,11,28,18,0,FALSE
2,11,24,13,5128,TRUE
1,10,27,15,2010,TRUE
1,11,29,8,1099,TRUE
3,11,23,18,0,FALSE
1,11,27,16,257,TRUE
3,11,8,14,540,TRUE
1,11,12,16,0,FALSE
1,11,13,13,0,FALSE
1,10,30,9,414,TRUE
3,11,12,18,0,FALSE
1,11,14,11,0,FALSE
1,11,17,14,5,FALSE
2,11,28,9,1792,TRUE
3,11,4,8,0,FALSE
3,11,15,16,0,FALSE
3,11,7,8,0,FALSE
1,11,8,10,0,FALSE
3,11,9,14,1178,TRUE
1,11,4,12,0,FALSE
1,11,3,15,20959,TRUE
1,11,4,18,1033,TRUE
3,11,17,7,0,FALSE
1,11,8,10,0,FALSE
1,11,7,15,33,FALSE
1,11,4,19,0,FALSE
3,11,8,7,0,FALSE
1,11,15,15,0,FALSE
3,11,9,11,0,FALSE
